customer_id,first_order_date,months_since_first_order
941836,2025-06-09,10
243311,2025-06-09,10
170383,2025-06-09,10
290862,2025-06-09,10
408148,2025-06-09,10
38794,2025-06-09,10
625929,2025-06-09,10
254349,2025-06-09,10
387667,2025-06-09,10
139841,2025-06-09,10
988391,2025-06-09,10
955296,2025-06-09,10
235748,2025-06-09,10
690347,2025-06-09,10
665521,2025-06-09,10
760086,2025-06-09,10
659414,2025-06-09,10
881343,2025-06-09,10
159021,2025-06-09,10
778351,2025-06-09,10
997155,2025-06-09,10
747716,2025-06-09,10
246559,2025-06-09,10
971559,2025-06-09,10
35879,2025-06-09,10
158460,2025-06-09,10
805603,2025-06-09,10
587301,2025-06-09,10
222760,2025-06-09,10
899702,2025-06-09,10
256982,2025-06-09,10
13001,2025-06-09,10
234270,2025-06-09,10
234768,2025-06-09,10
355157,2025-06-09,10
996749,2025-06-09,10
445399,2025-06-09,10
349225,2025-06-09,10
193839,2025-06-09,10
837102,2025-06-09,10
63327,2025-06-09,10
909932,2025-06-09,10
706423,2025-06-09,10
391228,2025-06-09,10
552765,2025-06-09,10
747953,2025-06-09,10
468601,2025-06-09,10
7716,2025-06-09,10
337169,2025-06-09,10
5327,2025-06-09,10
761055,2025-06-09,10
748941,2025-06-09,10
480241,2025-06-09,10
35313,2025-06-09,10
805474,2025-06-09,10
119909,2025-06-09,10
959194,2025-06-09,10
801405,2025-06-09,10
719207,2025-06-09,10
388866,2025-06-09,10
911872,2025-06-09,10
897543,2025-06-09,10
141166,2025-06-09,10
80061,2025-06-09,10
319203,2025-06-09,10
278707,2025-06-09,10
429646,2025-06-09,10
727427,2025-06-09,10
78259,2025-06-09,10
231332,2025-06-09,10
846948,2025-06-09,10
76196,2025-06-09,10
30682,2025-06-09,10
431110,2025-06-09,10
25380,2025-06-09,10
118155,2025-06-09,10
806058,2025-06-09,10
161002,2025-06-09,10
665998,2025-06-09,10
658692,2025-06-09,10
546519,2025-06-09,10
755892,2025-06-09,10
739332,2025-06-09,10
610661,2025-06-09,10
351992,2025-06-09,10
985028,2025-06-09,10
318096,2025-06-09,10
96674,2025-06-09,10
792241,2025-06-09,10
593920,2025-06-09,10
929014,2025-06-09,10
104826,2025-06-09,10
781515,2025-06-09,10
12615,2025-06-09,10
698104,2025-06-09,10
708866,2025-06-09,10
329665,2025-06-09,10
134791,2025-06-09,10
211978,2025-06-09,10
840136,2025-06-09,10
141129,2025-06-09,10
336094,2025-06-09,10
681927,2025-06-09,10
899025,2025-06-09,10
484964,2025-06-09,10
181468,2025-06-09,10
699301,2025-06-09,10
195307,2025-06-09,10
148709,2025-06-09,10
877169,2025-06-09,10
874394,2025-06-09,10
268590,2025-06-09,10
64484,2025-06-09,10
860017,2025-06-09,10
968978,2025-06-09,10
257130,2025-06-09,10
284798,2025-06-09,10
404792,2025-06-09,10
171275,2025-06-09,10
869042,2025-06-09,10
423199,2025-06-09,10
380161,2025-06-09,10
247389,2025-06-09,10
124576,2025-06-09,10
997873,2025-06-09,10
44351,2025-06-09,10
665178,2025-06-09,10
776361,2025-06-09,10
134500,2025-06-09,10
888450,2025-06-09,10
725969,2025-06-09,10
192258,2025-06-09,10
173407,2025-06-09,10
66409,2025-06-09,10
285852,2025-06-09,10
632473,2025-06-09,10
687890,2025-06-09,10
882240,2025-06-09,10
428852,2025-06-09,10
574512,2025-06-09,10
507440,2025-06-09,10
208621,2025-06-09,10
42854,2025-06-09,10
931424,2025-06-09,10
372172,2025-06-09,10
15916,2025-06-09,10
858767,2025-06-09,10
171366,2025-06-09,10
908027,2025-06-09,10
638310,2025-06-09,10
819961,2025-06-09,10
558342,2025-06-09,10
725281,2025-06-09,10
927508,2025-06-09,10
630850,2025-06-09,10
422588,2025-06-09,10
192763,2025-06-09,10
390259,2025-06-09,10
180997,2025-06-09,10
279628,2025-06-09,10
696989,2025-06-09,10
459239,2025-06-09,10
67827,2025-06-09,10
37866,2025-06-09,10
509400,2025-06-09,10
158084,2025-06-09,10
250276,2025-06-09,10
416616,2025-06-09,10
922945,2025-06-09,10
512966,2025-06-09,10
300106,2025-06-09,10
166,2025-06-09,10
97340,2025-06-09,10
588436,2025-06-09,10
333272,2025-06-09,10
199710,2025-06-09,10
111090,2025-06-09,10
304716,2025-06-09,10
854072,2025-06-09,10
699756,2025-06-09,10
598129,2025-06-09,10
294237,2025-06-09,10
995625,2025-06-09,10
952947,2025-06-09,10
671697,2025-06-09,10
382872,2025-06-09,10
87276,2025-06-09,10
551588,2025-06-09,10
211676,2025-06-09,10
868253,2025-06-09,10
673243,2025-06-09,10
481151,2025-06-09,10
63520,2025-06-09,10
974986,2025-06-09,10
807462,2025-06-09,10
472352,2025-06-09,10
577328,2025-06-09,10
388752,2025-06-09,10
372604,2025-06-09,10
274532,2025-06-09,10
237921,2025-06-09,10
390686,2025-06-09,10
48143,2025-06-09,10
479703,2025-06-09,10
729246,2025-06-09,10
909339,2025-06-09,10
908384,2025-06-09,10
754268,2025-06-09,10
895361,2025-06-09,10
103412,2025-06-09,10
460235,2025-06-09,10
897995,2025-06-09,10
849651,2025-06-09,10
303303,2025-06-09,10
590417,2025-06-09,10
988386,2025-06-09,10
599750,2025-06-09,10
928909,2025-06-09,10
404165,2025-06-09,10
101050,2025-06-09,10
669668,2025-06-09,10
919760,2025-06-09,10
808290,2025-06-09,10
397524,2025-06-09,10
419719,2025-06-09,10
713145,2025-06-09,10
926510,2025-06-09,10
203145,2025-06-09,10
280650,2025-06-09,10
171821,2025-06-09,10
16797,2025-06-09,10
542006,2025-06-09,10
155862,2025-06-09,10
421658,2025-06-09,10
717911,2025-06-09,10
366675,2025-06-09,10
834921,2025-06-09,10
995920,2025-06-09,10
125248,2025-06-09,10
275550,2025-06-09,10
14994,2025-06-09,10
151906,2025-06-09,10
938679,2025-06-09,10
679398,2025-06-09,10
945958,2025-06-09,10
229485,2025-06-09,10
536380,2025-06-09,10
987569,2025-06-09,10
641543,2025-06-09,10
734213,2025-06-09,10
675692,2025-06-09,10
697702,2025-06-09,10
140339,2025-06-09,10
785599,2025-06-09,10
888033,2025-06-09,10
813699,2025-06-09,10
872322,2025-06-09,10
463859,2025-06-09,10
289506,2025-06-09,10
357695,2025-06-09,10
817637,2025-06-09,10
281537,2025-06-09,10
802137,2025-06-09,10
787367,2025-06-09,10
177679,2025-06-09,10
263481,2025-06-09,10
521578,2025-06-09,10
511162,2025-06-09,10
83510,2025-06-09,10
967729,2025-06-09,10
762151,2025-06-09,10
327057,2025-06-09,10
908890,2025-06-09,10
299906,2025-06-09,10
528890,2025-06-09,10
979548,2025-06-09,10
465771,2025-06-09,10
288041,2025-06-09,10
301811,2025-06-09,10
335083,2025-06-09,10
96841,2025-06-09,10
578417,2025-06-09,10
322790,2025-06-10,10
463672,2025-06-10,10
290582,2025-06-10,10
971106,2025-06-10,10
377517,2025-06-10,10
566465,2025-06-10,10
315629,2025-06-10,10
285910,2025-06-10,10
499268,2025-06-10,10
974803,2025-06-10,10
527853,2025-06-10,10
406912,2025-06-10,10
204789,2025-06-10,10
948336,2025-06-10,10
288036,2025-06-10,10
630607,2025-06-10,10
193883,2025-06-10,10
117945,2025-06-10,10
134165,2025-06-10,10
786625,2025-06-10,10
790399,2025-06-10,10
477730,2025-06-10,10
952996,2025-06-10,10
309755,2025-06-10,10
457653,2025-06-10,10
860462,2025-06-10,10
206394,2025-06-10,10
812477,2025-06-10,10
600140,2025-06-10,10
380789,2025-06-10,10
398626,2025-06-10,10
80113,2025-06-10,10
354508,2025-06-10,10
810521,2025-06-10,10
169371,2025-06-10,10
201017,2025-06-10,10
647834,2025-06-10,10
264800,2025-06-10,10
954440,2025-06-10,10
366969,2025-06-10,10
334388,2025-06-10,10
922158,2025-06-10,10
514165,2025-06-10,10
152710,2025-06-10,10
272682,2025-06-10,10
849703,2025-06-10,10
314615,2025-06-10,10
590965,2025-06-10,10
212274,2025-06-10,10
750819,2025-06-10,10
914957,2025-06-10,10
999507,2025-06-10,10
146750,2025-06-10,10
64059,2025-06-10,10
690861,2025-06-10,10
515390,2025-06-10,10
751765,2025-06-10,10
153654,2025-06-10,10
339401,2025-06-10,10
344468,2025-06-10,10
309420,2025-06-10,10
877190,2025-06-10,10
313598,2025-06-10,10
339619,2025-06-10,10
568739,2025-06-10,10
916158,2025-06-10,10
935971,2025-06-10,10
793205,2025-06-10,10
893717,2025-06-10,10
677528,2025-06-10,10
305197,2025-06-10,10
492867,2025-06-10,10
99616,2025-06-10,10
609584,2025-06-10,10
353865,2025-06-10,10
342145,2025-06-10,10
831412,2025-06-10,10
473434,2025-06-10,10
958265,2025-06-10,10
531773,2025-06-10,10
789903,2025-06-10,10
440720,2025-06-10,10
645142,2025-06-10,10
892207,2025-06-10,10
128895,2025-06-10,10
361702,2025-06-10,10
246805,2025-06-10,10
686393,2025-06-10,10
687113,2025-06-10,10
365928,2025-06-10,10
686420,2025-06-10,10
921124,2025-06-10,10
637125,2025-06-10,10
58141,2025-06-10,10
544882,2025-06-10,10
678940,2025-06-10,10
253824,2025-06-10,10
982377,2025-06-10,10
900721,2025-06-10,10
671041,2025-06-10,10
135015,2025-06-10,10
693686,2025-06-10,10
365305,2025-06-10,10
945741,2025-06-10,10
422635,2025-06-10,10
318577,2025-06-10,10
598813,2025-06-10,10
660568,2025-06-10,10
615652,2025-06-10,10
994600,2025-06-10,10
709076,2025-06-10,10
957670,2025-06-10,10
749677,2025-06-10,10
649826,2025-06-10,10
475508,2025-06-10,10
73097,2025-06-10,10
430605,2025-06-10,10
850269,2025-06-10,10
578284,2025-06-10,10
162449,2025-06-10,10
763617,2025-06-10,10
51662,2025-06-10,10
90306,2025-06-10,10
653207,2025-06-10,10
390535,2025-06-10,10
135862,2025-06-10,10
410161,2025-06-10,10
305362,2025-06-10,10
123477,2025-06-10,10
377187,2025-06-10,10
80807,2025-06-10,10
796506,2025-06-10,10
371433,2025-06-10,10
670793,2025-06-10,10
818066,2025-06-10,10
129212,2025-06-10,10
290644,2025-06-10,10
612821,2025-06-10,10
145788,2025-06-10,10
892713,2025-06-10,10
45091,2025-06-10,10
668168,2025-06-10,10
701992,2025-06-10,10
599102,2025-06-10,10
555172,2025-06-10,10
771372,2025-06-10,10
422633,2025-06-10,10
588665,2025-06-10,10
357049,2025-06-10,10
404940,2025-06-10,10
521475,2025-06-10,10
277930,2025-06-10,10
217486,2025-06-10,10
550986,2025-06-10,10
94865,2025-06-10,10
779219,2025-06-10,10
926802,2025-06-10,10
859412,2025-06-10,10
924688,2025-06-10,10
138418,2025-06-10,10
990979,2025-06-10,10
921280,2025-06-10,10
324487,2025-06-10,10
948499,2025-06-10,10
480543,2025-06-10,10
636810,2025-06-10,10
655561,2025-06-10,10
55689,2025-06-10,10
290446,2025-06-10,10
130599,2025-06-10,10
515708,2025-06-10,10
335218,2025-06-10,10
519269,2025-06-10,10
739624,2025-06-10,10
545821,2025-06-10,10
471663,2025-06-10,10
797076,2025-06-10,10
872493,2025-06-10,10
987176,2025-06-10,10
734626,2025-06-10,10
415525,2025-06-10,10
242716,2025-06-10,10
415350,2025-06-10,10
998571,2025-06-10,10
644142,2025-06-10,10
307423,2025-06-10,10
895318,2025-06-10,10
786785,2025-06-10,10
664804,2025-06-10,10
296474,2025-06-10,10
421592,2025-06-10,10
769224,2025-06-10,10
474798,2025-06-10,10
883061,2025-06-10,10
604994,2025-06-10,10
122644,2025-06-10,10
114946,2025-06-10,10
234427,2025-06-10,10
721104,2025-06-10,10
953293,2025-06-10,10
612387,2025-06-10,10
844926,2025-06-10,10
753162,2025-06-10,10
808113,2025-06-10,10
861733,2025-06-10,10
775806,2025-06-10,10
55285,2025-06-10,10
930037,2025-06-10,10
411633,2025-06-10,10
245839,2025-06-10,10
313189,2025-06-10,10
385384,2025-06-10,10
586504,2025-06-10,10
84458,2025-06-10,10
724299,2025-06-10,10
153359,2025-06-10,10
891372,2025-06-10,10
779381,2025-06-10,10
879354,2025-06-10,10
753837,2025-06-10,10
411269,2025-06-10,10
382190,2025-06-10,10
870408,2025-06-10,10
585849,2025-06-10,10
307024,2025-06-10,10
333597,2025-06-10,10
214234,2025-06-10,10
671229,2025-06-10,10
304832,2025-06-10,10
140256,2025-06-10,10
209501,2025-06-10,10
10311,2025-06-10,10
538756,2025-06-10,10
702529,2025-06-10,10
10387,2025-06-10,10
849567,2025-06-10,10
788175,2025-06-10,10
858360,2025-06-10,10
554219,2025-06-10,10
624875,2025-06-10,10
522820,2025-06-10,10
943995,2025-06-10,10
884727,2025-06-10,10
231030,2025-06-10,10
375595,2025-06-10,10
95351,2025-06-10,10
528528,2025-06-10,10
106738,2025-06-10,10
928015,2025-06-10,10
491226,2025-06-10,10
372178,2025-06-10,10
512747,2025-06-10,10
947015,2025-06-10,10
897296,2025-06-10,10
308243,2025-06-10,10
535008,2025-06-10,10
967186,2025-06-10,10
688893,2025-06-10,10
555462,2025-06-10,10
722272,2025-06-10,10
878605,2025-06-10,10
295306,2025-06-10,10
802407,2025-06-10,10
179830,2025-06-10,10
693522,2025-06-10,10
482218,2025-06-10,10
538473,2025-06-10,10
884170,2025-06-10,10
979794,2025-06-11,10
990974,2025-06-11,10
278711,2025-06-11,10
699134,2025-06-11,10
594712,2025-06-11,10
616764,2025-06-11,10
71901,2025-06-11,10
901844,2025-06-11,10
107794,2025-06-11,10
60976,2025-06-11,10
600337,2025-06-11,10
650651,2025-06-11,10
694406,2025-06-11,10
374288,2025-06-11,10
548279,2025-06-11,10
480146,2025-06-11,10
956691,2025-06-11,10
719654,2025-06-11,10
414322,2025-06-11,10
895039,2025-06-11,10
204258,2025-06-11,10
94606,2025-06-11,10
923876,2025-06-11,10
545102,2025-06-11,10
799757,2025-06-11,10
457095,2025-06-11,10
927119,2025-06-11,10
104761,2025-06-11,10
783043,2025-06-11,10
467755,2025-06-11,10
836286,2025-06-11,10
461416,2025-06-11,10
21303,2025-06-11,10
248476,2025-06-11,10
212195,2025-06-11,10
473955,2025-06-11,10
704869,2025-06-11,10
832985,2025-06-11,10
609884,2025-06-11,10
152167,2025-06-11,10
621999,2025-06-11,10
945791,2025-06-11,10
27693,2025-06-11,10
333812,2025-06-11,10
525091,2025-06-11,10
643522,2025-06-11,10
560551,2025-06-11,10
536070,2025-06-11,10
502163,2025-06-11,10
887655,2025-06-11,10
554496,2025-06-11,10
797167,2025-06-11,10
305464,2025-06-11,10
572673,2025-06-11,10
356037,2025-06-11,10
79209,2025-06-11,10
457596,2025-06-11,10
794726,2025-06-11,10
452507,2025-06-11,10
780673,2025-06-11,10
953429,2025-06-11,10
43057,2025-06-11,10
324393,2025-06-11,10
118697,2025-06-11,10
58801,2025-06-11,10
149657,2025-06-11,10
325856,2025-06-11,10
599790,2025-06-11,10
928087,2025-06-11,10
934319,2025-06-11,10
300218,2025-06-11,10
616444,2025-06-11,10
229641,2025-06-11,10
424888,2025-06-11,10
689180,2025-06-11,10
126391,2025-06-11,10
224350,2025-06-11,10
271782,2025-06-11,10
182821,2025-06-11,10
569694,2025-06-11,10
46648,2025-06-11,10
568258,2025-06-11,10
488749,2025-06-11,10
749473,2025-06-11,10
583318,2025-06-11,10
309164,2025-06-11,10
635471,2025-06-11,10
639181,2025-06-11,10
572931,2025-06-11,10
54085,2025-06-11,10
215079,2025-06-11,10
634246,2025-06-11,10
381808,2025-06-11,10
55706,2025-06-11,10
566870,2025-06-11,10
334073,2025-06-11,10
499929,2025-06-11,10
978623,2025-06-11,10
851902,2025-06-11,10
716891,2025-06-11,10
791080,2025-06-11,10
546792,2025-06-11,10
756678,2025-06-11,10
588440,2025-06-11,10
519201,2025-06-11,10
128243,2025-06-11,10
456358,2025-06-11,10
51297,2025-06-11,10
817832,2025-06-11,10
464603,2025-06-11,10
772700,2025-06-11,10
972277,2025-06-11,10
675944,2025-06-11,10
723945,2025-06-11,10
892492,2025-06-11,10
353732,2025-06-11,10
42539,2025-06-11,10
905996,2025-06-11,10
227364,2025-06-11,10
434387,2025-06-11,10
124818,2025-06-11,10
471303,2025-06-11,10
591444,2025-06-11,10
419507,2025-06-11,10
89501,2025-06-11,10
152847,2025-06-11,10
98243,2025-06-11,10
42305,2025-06-11,10
302809,2025-06-11,10
218907,2025-06-11,10
852444,2025-06-11,10
527836,2025-06-11,10
268225,2025-06-11,10
743280,2025-06-11,10
810890,2025-06-11,10
509598,2025-06-11,10
343391,2025-06-11,10
141000,2025-06-11,10
93381,2025-06-11,10
514604,2025-06-11,10
187077,2025-06-11,10
25641,2025-06-11,10
554870,2025-06-11,10
15881,2025-06-11,10
179187,2025-06-11,10
823504,2025-06-11,10
279824,2025-06-11,10
757310,2025-06-11,10
721848,2025-06-11,10
246948,2025-06-11,10
960652,2025-06-11,10
795593,2025-06-11,10
780486,2025-06-11,10
57565,2025-06-11,10
322573,2025-06-11,10
742817,2025-06-11,10
744263,2025-06-11,10
367700,2025-06-11,10
549272,2025-06-11,10
173430,2025-06-11,10
995747,2025-06-11,10
985090,2025-06-11,10
890543,2025-06-11,10
404004,2025-06-11,10
989801,2025-06-11,10
822183,2025-06-11,10
413159,2025-06-11,10
106519,2025-06-11,10
869330,2025-06-11,10
672161,2025-06-11,10
848830,2025-06-11,10
199133,2025-06-11,10
282818,2025-06-11,10
646365,2025-06-11,10
991773,2025-06-11,10
797753,2025-06-11,10
125533,2025-06-11,10
282439,2025-06-11,10
24693,2025-06-11,10
103108,2025-06-11,10
973539,2025-06-11,10
130209,2025-06-11,10
413736,2025-06-11,10
867826,2025-06-11,10
509828,2025-06-11,10
481760,2025-06-11,10
851584,2025-06-11,10
678526,2025-06-11,10
901897,2025-06-11,10
95232,2025-06-11,10
487411,2025-06-11,10
543128,2025-06-11,10
177482,2025-06-11,10
325163,2025-06-11,10
133895,2025-06-11,10
698055,2025-06-11,10
918787,2025-06-11,10
522902,2025-06-11,10
763398,2025-06-11,10
474950,2025-06-11,10
208449,2025-06-11,10
288445,2025-06-11,10
926418,2025-06-11,10
365010,2025-06-11,10
30408,2025-06-11,10
125967,2025-06-11,10
568411,2025-06-11,10
413377,2025-06-11,10
889981,2025-06-11,10
851484,2025-06-11,10
830635,2025-06-11,10
793445,2025-06-11,10
552975,2025-06-11,10
145982,2025-06-11,10
415523,2025-06-11,10
80751,2025-06-11,10
953127,2025-06-11,10
555041,2025-06-11,10
781597,2025-06-11,10
984635,2025-06-11,10
661442,2025-06-11,10
352995,2025-06-11,10
734679,2025-06-11,10
87168,2025-06-11,10
553931,2025-06-11,10
98112,2025-06-11,10
548219,2025-06-11,10
774884,2025-06-11,10
10366,2025-06-11,10
947166,2025-06-11,10
958287,2025-06-11,10
524765,2025-06-11,10
898026,2025-06-11,10
356605,2025-06-11,10
696004,2025-06-11,10
583109,2025-06-11,10
888238,2025-06-11,10
163360,2025-06-11,10
793064,2025-06-11,10
137031,2025-06-11,10
801262,2025-06-12,10
497126,2025-06-12,10
605886,2025-06-12,10
892189,2025-06-12,10
180900,2025-06-12,10
869892,2025-06-12,10
215068,2025-06-12,10
859216,2025-06-12,10
832087,2025-06-12,10
998433,2025-06-12,10
559457,2025-06-12,10
516354,2025-06-12,10
669931,2025-06-12,10
894924,2025-06-12,10
285897,2025-06-12,10
133203,2025-06-12,10
631894,2025-06-12,10
659823,2025-06-12,10
26774,2025-06-12,10
817122,2025-06-12,10
660660,2025-06-12,10
2216,2025-06-12,10
593650,2025-06-12,10
454451,2025-06-12,10
501172,2025-06-12,10
206493,2025-06-12,10
877495,2025-06-12,10
458574,2025-06-12,10
550146,2025-06-12,10
892034,2025-06-12,10
346024,2025-06-12,10
618244,2025-06-12,10
714928,2025-06-12,10
525882,2025-06-12,10
37730,2025-06-12,10
729524,2025-06-12,10
35522,2025-06-12,10
672066,2025-06-12,10
563616,2025-06-12,10
771676,2025-06-12,10
743998,2025-06-12,10
716778,2025-06-12,10
794120,2025-06-12,10
951994,2025-06-12,10
397822,2025-06-12,10
820745,2025-06-12,10
269785,2025-06-12,10
27140,2025-06-12,10
706348,2025-06-12,10
964680,2025-06-12,10
590742,2025-06-12,10
599415,2025-06-12,10
740479,2025-06-12,10
655085,2025-06-12,10
599110,2025-06-12,10
724483,2025-06-12,10
790809,2025-06-12,10
180840,2025-06-12,10
453264,2025-06-12,10
236081,2025-06-12,10
273535,2025-06-12,10
507771,2025-06-12,10
734699,2025-06-12,10
609925,2025-06-12,10
816126,2025-06-12,10
25972,2025-06-12,10
969947,2025-06-12,10
495302,2025-06-12,10
631665,2025-06-12,10
623879,2025-06-12,10
514272,2025-06-12,10
621957,2025-06-12,10
936064,2025-06-12,10
149129,2025-06-12,10
646533,2025-06-12,10
686533,2025-06-12,10
11191,2025-06-12,10
300581,2025-06-12,10
651725,2025-06-12,10
311513,2025-06-12,10
943914,2025-06-12,10
383586,2025-06-12,10
244032,2025-06-12,10
711480,2025-06-12,10
620584,2025-06-12,10
324109,2025-06-12,10
47554,2025-06-12,10
231196,2025-06-12,10
525078,2025-06-12,10
270049,2025-06-12,10
387139,2025-06-12,10
835793,2025-06-12,10
199886,2025-06-12,10
486630,2025-06-12,10
827344,2025-06-12,10
885412,2025-06-12,10
268312,2025-06-12,10
388223,2025-06-12,10
563697,2025-06-12,10
712297,2025-06-12,10
601001,2025-06-12,10
651888,2025-06-12,10
437486,2025-06-12,10
838968,2025-06-12,10
771732,2025-06-12,10
505698,2025-06-12,10
510953,2025-06-12,10
681988,2025-06-12,10
692430,2025-06-12,10
707813,2025-06-12,10
525434,2025-06-12,10
946138,2025-06-12,10
786513,2025-06-12,10
721500,2025-06-12,10
212899,2025-06-12,10
716743,2025-06-12,10
576063,2025-06-12,10
542467,2025-06-12,10
45862,2025-06-12,10
737231,2025-06-12,10
447470,2025-06-12,10
724280,2025-06-12,10
438574,2025-06-12,10
994375,2025-06-12,10
438802,2025-06-12,10
523157,2025-06-12,10
759763,2025-06-12,10
268478,2025-06-12,10
823313,2025-06-12,10
422035,2025-06-12,10
864255,2025-06-12,10
517802,2025-06-12,10
704957,2025-06-12,10
315529,2025-06-12,10
920640,2025-06-12,10
361696,2025-06-12,10
607388,2025-06-12,10
463301,2025-06-12,10
671513,2025-06-12,10
759781,2025-06-12,10
255247,2025-06-12,10
651262,2025-06-12,10
467006,2025-06-12,10
720759,2025-06-12,10
691148,2025-06-12,10
704609,2025-06-12,10
551963,2025-06-12,10
497928,2025-06-12,10
29871,2025-06-12,10
86419,2025-06-12,10
553641,2025-06-12,10
840006,2025-06-12,10
63270,2025-06-12,10
157618,2025-06-12,10
214733,2025-06-12,10
866334,2025-06-12,10
42111,2025-06-12,10
868070,2025-06-12,10
309298,2025-06-12,10
821492,2025-06-12,10
217246,2025-06-12,10
413431,2025-06-12,10
204785,2025-06-12,10
176676,2025-06-12,10
70322,2025-06-12,10
764917,2025-06-12,10
245899,2025-06-12,10
896505,2025-06-12,10
281958,2025-06-12,10
669265,2025-06-12,10
100117,2025-06-12,10
583241,2025-06-12,10
396813,2025-06-12,10
421521,2025-06-12,10
313084,2025-06-12,10
667356,2025-06-12,10
748720,2025-06-12,10
934624,2025-06-12,10
503046,2025-06-12,10
681404,2025-06-12,10
291112,2025-06-12,10
511154,2025-06-12,10
273070,2025-06-12,10
281779,2025-06-12,10
552147,2025-06-12,10
294233,2025-06-12,10
364739,2025-06-12,10
519474,2025-06-12,10
129903,2025-06-12,10
402652,2025-06-12,10
981202,2025-06-12,10
398710,2025-06-12,10
589152,2025-06-12,10
222199,2025-06-12,10
793587,2025-06-12,10
44134,2025-06-12,10
216449,2025-06-12,10
600991,2025-06-12,10
470350,2025-06-12,10
36952,2025-06-12,10
705106,2025-06-12,10
468334,2025-06-12,10
110254,2025-06-12,10
190176,2025-06-12,10
277750,2025-06-12,10
540336,2025-06-12,10
942828,2025-06-12,10
367162,2025-06-12,10
14212,2025-06-12,10
94853,2025-06-12,10
22265,2025-06-12,10
641838,2025-06-12,10
588973,2025-06-12,10
788758,2025-06-12,10
111335,2025-06-12,10
846802,2025-06-12,10
575728,2025-06-12,10
132470,2025-06-12,10
894127,2025-06-12,10
863082,2025-06-12,10
720292,2025-06-12,10
239508,2025-06-12,10
608863,2025-06-12,10
264701,2025-06-12,10
508934,2025-06-12,10
538136,2025-06-12,10
860034,2025-06-12,10
79829,2025-06-12,10
833916,2025-06-12,10
544612,2025-06-12,10
157070,2025-06-12,10
401618,2025-06-12,10
833043,2025-06-12,10
52197,2025-06-12,10
537287,2025-06-12,10
458838,2025-06-12,10
803915,2025-06-12,10
934661,2025-06-12,10
805551,2025-06-12,10
275772,2025-06-12,10
343807,2025-06-12,10
500628,2025-06-12,10
786468,2025-06-12,10
462203,2025-06-12,10
219356,2025-06-12,10
656504,2025-06-12,10
337035,2025-06-12,10
720567,2025-06-12,10
21966,2025-06-12,10
612104,2025-06-12,10
733227,2025-06-12,10
690955,2025-06-12,10
545913,2025-06-12,10
656701,2025-06-12,10
304939,2025-06-12,10
849128,2025-06-12,10
322492,2025-06-12,10
38915,2025-06-12,10
660524,2025-06-12,10
352518,2025-06-12,10
790255,2025-06-12,10
713605,2025-06-13,10
216999,2025-06-13,10
366530,2025-06-13,10
927217,2025-06-13,10
721961,2025-06-13,10
933175,2025-06-13,10
999388,2025-06-13,10
59543,2025-06-13,10
274365,2025-06-13,10
677446,2025-06-13,10
367801,2025-06-13,10
731029,2025-06-13,10
142280,2025-06-13,10
694377,2025-06-13,10
275101,2025-06-13,10
861314,2025-06-13,10
798295,2025-06-13,10
380714,2025-06-13,10
546179,2025-06-13,10
25140,2025-06-13,10
231222,2025-06-13,10
132884,2025-06-13,10
616691,2025-06-13,10
80946,2025-06-13,10
7909,2025-06-13,10
539185,2025-06-13,10
897040,2025-06-13,10
780388,2025-06-13,10
639733,2025-06-13,10
940766,2025-06-13,10
310875,2025-06-13,10
214363,2025-06-13,10
856501,2025-06-13,10
43609,2025-06-13,10
875438,2025-06-13,10
395712,2025-06-13,10
283485,2025-06-13,10
693367,2025-06-13,10
245025,2025-06-13,10
44477,2025-06-13,10
597884,2025-06-13,10
387483,2025-06-13,10
275667,2025-06-13,10
923729,2025-06-13,10
92621,2025-06-13,10
135305,2025-06-13,10
807141,2025-06-13,10
442211,2025-06-13,10
453078,2025-06-13,10
943594,2025-06-13,10
239610,2025-06-13,10
323721,2025-06-13,10
89731,2025-06-13,10
527152,2025-06-13,10
296270,2025-06-13,10
498636,2025-06-13,10
676420,2025-06-13,10
251071,2025-06-13,10
694071,2025-06-13,10
455493,2025-06-13,10
595073,2025-06-13,10
107388,2025-06-13,10
195142,2025-06-13,10
295637,2025-06-13,10
277855,2025-06-13,10
998024,2025-06-13,10
992182,2025-06-13,10
543758,2025-06-13,10
782958,2025-06-13,10
860240,2025-06-13,10
873876,2025-06-13,10
784119,2025-06-13,10
70794,2025-06-13,10
13120,2025-06-13,10
518620,2025-06-13,10
460760,2025-06-13,10
283122,2025-06-13,10
216159,2025-06-13,10
897049,2025-06-13,10
480348,2025-06-13,10
798036,2025-06-13,10
365231,2025-06-13,10
828757,2025-06-13,10
277561,2025-06-13,10
747919,2025-06-13,10
147122,2025-06-13,10
567741,2025-06-13,10
811131,2025-06-13,10
785837,2025-06-13,10
945857,2025-06-13,10
57387,2025-06-13,10
843991,2025-06-13,10
385741,2025-06-13,10
550226,2025-06-13,10
750732,2025-06-13,10
758769,2025-06-13,10
289138,2025-06-13,10
948466,2025-06-13,10
383555,2025-06-13,10
286504,2025-06-13,10
562843,2025-06-13,10
422707,2025-06-13,10
892970,2025-06-13,10
991314,2025-06-13,10
987187,2025-06-13,10
829281,2025-06-13,10
300275,2025-06-13,10
677948,2025-06-13,10
711395,2025-06-13,10
66655,2025-06-13,10
746628,2025-06-13,10
23248,2025-06-13,10
16869,2025-06-13,10
131446,2025-06-13,10
